Anyo,Fecha,Plataforma,Region,Departamento,Municipio,Transportadora,Categoria,Productos,Cantidad,Descuento,Venta,Profit
Veinte,19/11/2020,MercadoLibre,Orinoquia,Meta,Puerto Concordia,Envia+4,Equipo para Comercio,Estanteria,3,0.8,5448,-4222.2
Veinte,19/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0,129920,5196.8
Veinte,19/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Etiquetado Mercancia,4,0,137200,37044
Veinte,19/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Etiquetado Mercancia,6,0.2,201408,-16364.4
Veinte,19/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Electrodomesticos,Repuestos,2,0.6,4656,-756.6
Veinte,19/11/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Equipo para Comercio,Estanteria,3,0.8,7128,-6237
Veinte,19/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Luces,12,0.2,116736,43776
Veinte,19/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Basculas,3,0.2,81936,27653.4
Veinte,19/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Industrial,Drones,5,0.2,143920,50372
Veinte,19/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,20736,7257.6
Veinte,19/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Estanteria,4,0.7,7152,-2860.8
Veinte,19/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Impresora Tirillas,6,0,34560,10022.4
Veinte,19/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Equipo para Comercio,Estanteria,2,0.7,9252,-3855
Veinte,19/11/2020,MercadoLibre,Pacifica,Narino,Barbacoas,Envia-3,Equipo para Comercio,Maquinas de Cobro ,3,0,109920,31876.8
Veinte,19/11/2020,MercadoLibre,Caribe,Bolivar,Cartagena,Envia-3,Equipo para Comercio,Impresora Tirillas,2,0.2,36960,12012
Veinte,19/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Maquinas de Cobro ,2,0,17480,4544.8
Veinte,19/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,5,0,89500,41170
Veinte,19/11/2020,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Electrodomesticos,Repuestos,2,0,63920,3196
Veinte,20/11/2020,MercadoLibre,Amazonia,Putumayo,Sibundoy,Envia+4,Equipo para Comercio,Extractores de Polvo,2,0,29240,13742.8
Veinte,20/11/2020,MercadoLibre,Amazonia,Putumayo,Sibundoy,Envia+4,Industrial,Drones,7,0,1889860,472465
Veinte,20/11/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega+3,Equipo para Comercio,Luces,7,0.2,38192,13367.2
Veinte,20/11/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega+3,Equipo para Comercio,Extractores de Polvo,8,0.2,36992,12484.8
Veinte,20/11/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega+3,Industrial,Impresoras,2,0.2,511968,108793.2
Veinte,20/11/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega+3,Electrodomesticos,Aire Acondicionado,3,0.5,173940,-48703.2
Veinte,20/11/2020,MercadoLibre,Andina,Boyaca,Duitama,Envia-3,Equipo para Comercio,Papel Termico,3,0.2,31392,10202.4
Veinte,20/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Estanteria,2,0.7,6564,-2625.6
Veinte,20/11/2020,MercadoLibre,Andina,Norte de Santander,Pamplonita,Envia-3,Equipo para Comercio,Estanteria,2,0.7,6564,-2625.6
Veinte,20/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Electrodomesticos,Neveras,5,0.3,636860,-15466.6
Veinte,20/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Industrial,Drones,7,0.2,245840,92190
Veinte,20/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Electrodomesticos,Repuestos,3,0.6,14136,-2827.2
Veinte,20/11/2020,MercadoLibre,Pacifica,Narino,Pasto,Envia+4,Equipo para Comercio,Papel Termico,2,0,18160,8172
Veinte,20/11/2020,MercadoLibre,Pacifica,Narino,Pasto,Envia+4,Equipo para Comercio,Papel Termico,3,0,629100,301968
Veinte,20/11/2020,MercadoLibre,Andina,Tolima,Planadas,Envia+4,Equipo para Comercio,Estanteria,3,0,29880,14342.4
Veinte,20/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Industrial,Drones,1,0.2,302384,26458.6
Veinte,20/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Maquinas de Cobro ,12,0,78000,22620
Veinte,20/11/2020,MercadoLibre,Amazonia,Caqueta,Solano,Envia+4,Equipo para Comercio,Estanteria,2,0.7,45240,-15080
Veinte,20/11/2020,MercadoLibre,Caribe,Bolivar,Maria La Baja,Envia+4,Electrodomesticos,Aire Acondicionado,2,0.2,579136,21717.6
Veinte,20/11/2020,MercadoLibre,Caribe,Bolivar,Maria La Baja,Envia+4,Equipo para Comercio,Etiquetado Mercancia,5,0.2,79440,8937
Veinte,20/11/2020,MercadoLibre,Caribe,Bolivar,Maria La Baja,Envia+4,Industrial,Drones,4,0.2,489536,48953.6
Veinte,20/11/2020,MercadoLibre,Andina,Antioquia,Concordia,Envia+4,Industrial,Impresoras,2,0,55760,7806.4
Veinte,21/11/2020,MercadoLibre,Andina,Quindio,Salento,Envia+4,Electrodomesticos,Neveras,4,0.2,390272,-12196
Veinte,21/11/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Industrial,Corte laser,7,0.7,60690,-24276
Veinte,21/11/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Electrodomesticos,Neveras,3,0.3,255108,-9111
Veinte,21/11/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Electrodomesticos,Repuestos,3,0.2,155904,31180.8
Veinte,21/11/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Papel Termico,1,0.2,76864,26902.4
Veinte,21/11/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0.2,43136,3235.2
Veinte,21/11/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Industrial,Impresoras,3,0.2,163152,4078.8
Veinte,21/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,2,0,25920,12700.8
Veinte,21/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega-2,Electrodomesticos,Aire Acondicionado,2,0.2,227136,25552.8
Veinte,21/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Papel Termico,5,0,64800,31104
Veinte,22/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Repuestos,2,0,79760,22332.8
Veinte,22/11/2020,MercadoLibre,Andina,Antioquia,La Pintada,Envia-3,Equipo para Comercio,Estanteria,1,0.2,7968,2788.8
Veinte,22/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Impresora Tirillas,3,0,41640,14990.4
Veinte,22/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Estanteria,2,0.2,17088,5767.2
Veinte,22/11/2020,MercadoLibre,Caribe,Sucre,Corozal,Envia-3,Equipo para Comercio,Estanteria,3,0.7,54720,-21888
Veinte,22/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Impresora Tirillas,9,0.2,47232,5313.6
Veinte,22/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Industrial,Impresoras,2,0.2,48064,-600.8
Veinte,22/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Extractores de Polvo,1,0.2,4176,1357.2
Veinte,22/11/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Estanteria,9,0.8,54792,-42463.8
Veinte,22/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Estanteria,3,0.2,140016,49005.6
Veinte,23/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega-2,Equipo para Comercio,Luces,5,0.2,31600,4740
Veinte,23/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega-2,Electrodomesticos,Repuestos,2,0.2,28736,7902.4
Veinte,23/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega-2,Electrodomesticos,Repuestos,7,0.2,140896,24656.8
Veinte,24/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Luces,3,0.2,8832,3201.6
Veinte,24/11/2020,MercadoLibre,Caribe,Sucre,Los Palmitos,Envia+4,Equipo para Comercio,Estanteria,3,0.7,8676,-3036.6
Veinte,24/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Equipo para Comercio,Papel Termico,2,0,23120,11328.8
Veinte,24/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Industrial,Impresoras,4,0,176800,22984
Veinte,24/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Equipo para Comercio,Papel Termico,1,0,12960,6220.8
Veinte,24/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Drones,2,0.2,67040,6704
Veinte,24/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Repuestos,2,0,19880,6162.8
Veinte,24/11/2020,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,5,0.2,83840,7336
Veinte,24/11/2020,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega+3,Industrial,Impresoras,3,0.2,595152,-7439.4
Veinte,24/11/2020,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega+3,Equipo para Comercio,Luces,3,0.2,8688,1737.6
Veinte,24/11/2020,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega+3,Industrial,Impresoras,2,0.2,189984,-2374.8
Veinte,24/11/2020,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega+3,Equipo para Comercio,Papel Termico,3,0.2,148704,46470
Veinte,24/11/2020,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega+3,Equipo para Comercio,Impresora Tirillas,3,0.2,28080,3159
Veinte,24/11/2020,MercadoLibre,Andina,Quindio,Armenia,Envia+4,Equipo para Comercio,Papel Termico,1,0.2,49568,15490
Veinte,24/11/2020,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Industrial,Drones,6,0.2,1315104,98632.8
Veinte,24/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Impresoras,2,0,1319800,435534
Veinte,24/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Neveras,6,0.2,3369504,421188
Veinte,24/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Impresoras,8,0,1119840,380745.6
Veinte,24/11/2020,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Equipo para Comercio,Estanteria,6,0.2,26688,8673.6
Veinte,24/11/2020,MercadoLibre,Andina,Cundinamarca,Soacha,Servientrega+3,Electrodomesticos,Repuestos,4,0,415520,170363.2
Veinte,24/11/2020,MercadoLibre,Andina,Boyaca,Duitama,Envia-3,Equipo para Comercio,Basculas,3,0.2,81504,30564
Veinte,24/11/2020,MercadoLibre,Andina,Boyaca,Duitama,Envia-3,Industrial,Impresoras,5,0.2,279920,-22743.5
Veinte,24/11/2020,MercadoLibre,Pacifica,Valle del Cauca,Buga,Envia+4,Equipo para Comercio,Muebles,3,0,50700,15210
Veinte,24/11/2020,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Electrodomesticos,Repuestos,3,0,164520,67453.2
Veinte,24/11/2020,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Electrodomesticos,Aire Acondicionado,5,0.2,679840,16996
Veinte,24/11/2020,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Equipo para Comercio,Papel Termico,4,0.2,21056,6843.2
Veinte,24/11/2020,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Equipo para Comercio,Maquinas de Cobro ,2,0.2,84768,8476.8
Veinte,25/11/2020,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Papel Termico,1,0.2,10160,3302
Veinte,25/11/2020,MercadoLibre,Pacifica,Choco,Bajo Baudo,Envia+4,Equipo para Comercio,Etiquetado Mercancia,4,0,1126800,135216
Veinte,25/11/2020,MercadoLibre,Pacifica,Choco,Bajo Baudo,Envia+4,Industrial,Corte laser,8,0,639840,236740.8
Veinte,25/11/2020,MercadoLibre,Andina,Caldas,Manizales,Envia-3,Industrial,Drones,2,0,119960,35988
Veinte,25/11/2020,MercadoLibre,Pacifica,Cauca,Bolivar,Envia+4,Electrodomesticos,Lavadoras,9,0,3137220,658816.2
Veinte,25/11/2020,MercadoLibre,Pacifica,Cauca,Padilla,Envia+4,Equipo para Comercio,Estanteria,5,0,109800,53802
Veinte,25/11/2020,MercadoLibre,Pacifica,Cauca,Bolivar,Envia+4,Industrial,Impresoras,8,0,320000,124800
Veinte,25/11/2020,MercadoLibre,Pacifica,Cauca,Villa Rica,Envia+4,Equipo para Comercio,Estanteria,9,0,114840,52826.4
Veinte,25/11/2020,MercadoLibre,Andina,Boyaca,Aquitania,Envia+4,Industrial,Corte laser,5,0.7,8999970,-1319995.6
Veinte,25/11/2020,MercadoLibre,Andina,Boyaca,Aquitania,Envia+4,Industrial,Impresoras,3,0.2,119952,23990.4
Veinte,25/11/2020,MercadoLibre,Amazonia,Amazonas,La Pedrera,Envia+4,Equipo para Comercio,Etiquetado Mercancia,7,0,146720,39614.4
Veinte,25/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Neveras,3,0.2,388704,38870.4
Veinte,26/11/2020,MercadoLibre,Amazonia,Amazonas,Puerto Narino,Envia-3,Equipo para Comercio,Papel Termico,7,0,141960,69560.4
Veinte,26/11/2020,MercadoLibre,Orinoquia,Arauca,Tame,Envia+4,Equipo para Comercio,Estanteria,7,0.7,9072,-3326.4
Veinte,26/11/2020,MercadoLibre,Andina,Antioquia,Bello,Envia-3,Equipo para Comercio,Estanteria,2,0.2,9088,3294.4
Veinte,26/11/2020,MercadoLibre,Amazonia,Amazonas,Puerto Narino,Envia-3,Industrial,Corte laser,8,0,6080000,2918400
Veinte,26/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Estanteria,1,0.7,12588,-4196
Veinte,26/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Industrial,Drones,3,0.4,989964,-23099.16
Veinte,26/11/2020,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Equipo para Comercio,Estanteria,4,0.2,41408,15528
Veinte,26/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Electrodomesticos,Lavadoras,2,0.4,626352,-24010.16
Veinte,26/11/2020,MercadoLibre,Orinoquia,Meta,Guamal,Envia+4,Equipo para Comercio,Impresora Tirillas,4,0.2,35712,8481.6
Veinte,26/11/2020,MercadoLibre,Orinoquia,Casanare,Sabanalarga,Envia-3,Industrial,Impresoras,3,0,119940,29985
Veinte,26/11/2020,MercadoLibre,Orinoquia,Casanare,Sabanalarga,Envia-3,Equipo para Comercio,Papel Termico,2,0,26720,12825.6
Veinte,26/11/2020,MercadoLibre,Andina,Cundinamarca,Zipaquira,Envia+4,Equipo para Comercio,Estanteria,3,0,348600,163842
Veinte,26/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Aire Acondicionado,8,0.15,6813328,320627.2
Veinte,26/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Impresora Tirillas,9,0,74340,20815.2
Veinte,26/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Maquinas de Cobro ,2,0,129920,38976
Veinte,26/11/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Repuestos,6,0,1190760,595380
Veinte,27/11/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,2,0.2,195968,-24496
Veinte,27/11/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Industrial,Impresoras,6,0.2,124800,39000
Veinte,27/11/2020,MercadoLibre,Orinoquia,Arauca,Tame,Servientrega+3,Industrial,Drones,1,0.2,543984,47598.6
Veinte,27/11/2020,MercadoLibre,Pacifica,Cauca,El Tambo,Envia-3,Equipo para Comercio,Maquinas de Cobro ,6,0.1,334584,59481.6
Veinte,27/11/2020,MercadoLibre,Pacifica,Choco,Bojaya,Envia+4,Electrodomesticos,Repuestos,3,0,63120,20829.6
Veinte,27/11/2020,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Industrial,Drones,1,0.2,233520,29190
Veinte,27/11/2020,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Electrodomesticos,Lavadoras,7,0.45,662046,-22870.68
Veinte,27/11/2020,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Equipo para Comercio,Etiquetado Mercancia,4,0.2,79616,7961.6
Veinte,27/11/2020,MercadoLibre,Pacifica,Choco,Alto Baudo,Envia-3,Equipo para Comercio,Papel Termico,4,0,51840,24883.2
Veinte,27/11/2020,MercadoLibre,Pacifica,Choco,Alto Baudo,Envia-3,Equipo para Comercio,Impresora Tirillas,3,0,69300,19404
Veinte,27/11/2020,MercadoLibre,Pacifica,Choco,Alto Baudo,Envia-3,Equipo para Comercio,Papel Termico,5,0,409900,200851
Veinte,27/11/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia-3,Equipo para Comercio,Estanteria,6,0.8,3050376,-457556.4
Veinte,28/11/2020,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Estanteria,1,0.7,2730,-910
Veinte,28/11/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Estanteria,2,0.2,17280,6048
Veinte,28/11/2020,MercadoLibre,Caribe,Cesar,Agustin Codazzi,Servientrega+3,Electrodomesticos,Neveras,3,0,365340,105948.6
Veinte,28/11/2020,MercadoLibre,Caribe,Cesar,Agustin Codazzi,Servientrega+3,Industrial,Impresoras,6,0,203400,12204
Veinte,28/11/2020,MercadoLibre,Caribe,Cesar,Agustin Codazzi,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,3,0,2252040,112602
Veinte,28/11/2020,MercadoLibre,Caribe,Cesar,Agustin Codazzi,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,6,0,2526600,631650
Veinte,28/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Industrial,Drones,3,0.4,680364,-14741.22
Veinte,28/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Luces,8,0.2,25344,5385.6
Veinte,28/11/2020,MercadoLibre,Pacifica,Cauca,Bolivar,Envia+4,Equipo para Comercio,Estanteria,4,0,93600,42120
Veinte,28/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0.2,65088,-7729.2
Veinte,28/11/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Electrodomesticos,Neveras,7,0.3,695604,-24843
Veinte,29/11/2020,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega+3,Industrial,Impresoras,2,0.2,116832,33589.2
Veinte,29/11/2020,MercadoLibre,Caribe,Atlantico,Baranoa,Servientrega+3,Electrodomesticos,Repuestos,4,0.6,484352,-60544
Veinte,30/11/2020,MercadoLibre,Andina,Norte de Santander,San Cayetano,Servientrega-2,Industrial,Drones,1,0.2,72384,5428.8
Veinte,30/11/2020,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Equipo para Comercio,Papel Termico,4,0,66720,33360
Veinte,30/11/2020,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Equipo para Comercio,Papel Termico,2,0,27520,12659.2
Veinte,30/11/2020,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Equipo para Comercio,Etiquetado Mercancia,7,0,993720,49686
Veinte,30/11/2020,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Electrodomesticos,Neveras,3,0,779940,70194.6
Veinte,2/12/2020,MercadoLibre,Caribe,Cesar,Valledupar,Envia-3,Equipo para Comercio,Etiquetado Mercancia,6,0,2700240,351031.2
Veinte,2/12/2020,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Estanteria,5,0.2,86240,30184
Veinte,3/12/2020,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Basculas,3,0,58680,26992.8
Veinte,3/12/2020,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,5,0,1353100,13531
Veinte,3/12/2020,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Equipo para Comercio,Maquinas de Cobro ,5,0,309800,80548
Veinte,3/12/2020,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Equipo para Comercio,Basculas,4,0,61120,29948.8
Veinte,3/12/2020,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Electrodomesticos,Neveras,3,0.2,1540704,154070.4
Veinte,3/12/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Papel Termico,2,0,39960,17982
Veinte,4/12/2020,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Electrodomesticos,Lavadoras,4,0,687840,151324.8
Veinte,4/12/2020,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Equipo para Comercio,Papel Termico,1,0,81980,40170.2
Veinte,4/12/2020,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Equipo para Comercio,Basculas,5,0,127800,57510
Veinte,4/12/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Neveras,7,0.2,1276576,-31914.4
Veinte,4/12/2020,MercadoLibre,Andina,Cundinamarca,Soacha,Envia-3,Equipo para Comercio,Estanteria,2,0,50120,23556.4
Veinte,4/12/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia-3,Equipo para Comercio,Papel Termico,3,0,38880,18662.4
Veinte,4/12/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia-3,Electrodomesticos,Neveras,3,0.2,388704,-36441
Veinte,4/12/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Equipo para Comercio,Estanteria,8,0.2,93440,31536
Veinte,4/12/2020,MercadoLibre,Andina,Norte de Santander,El Zulia,Envia+4,Equipo para Comercio,Etiquetado Mercancia,3,0.2,259104,-22671.6
Veinte,4/12/2020,MercadoLibre,Andina,Norte de Santander,El Zulia,Envia+4,Equipo para Comercio,Etiquetado Mercancia,1,0.2,103968,-5198.4
Veinte,4/12/2020,MercadoLibre,Andina,Norte de Santander,El Zulia,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,20544,6933.6
Veinte,5/12/2020,MercadoLibre,Andina,Tolima,Melgar,Envia+4,Equipo para Comercio,Impresora Tirillas,4,0,21920,5918.4
Veinte,5/12/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0.2,164736,-19562.4
Veinte,5/12/2020,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Equipo para Comercio,Basculas,5,0,109800,53802
Veinte,5/12/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Repuestos,3,0,20040,8817.6
Veinte,5/12/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,4,0,1263920,606681.6
Veinte,5/12/2020,MercadoLibre,Andina,Antioquia,Ciudad Bolivar,Envia+4,Industrial,Impresoras,6,0,240000,93600
Veinte,5/12/2020,MercadoLibre,Andina,Antioquia,Ciudad Bolivar,Envia+4,Equipo para Comercio,Maquinas de Cobro ,1,0,17340,4681.8
Veinte,6/12/2020,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Equipo para Comercio,Extractores de Polvo,2,0,29240,13742.8
Veinte,6/12/2020,MercadoLibre,Amazonia,Amazonas,Leticia,Envia-3,Equipo para Comercio,Maquinas de Cobro ,1,0,416320,112406.4
Veinte,6/12/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Equipo para Comercio,Estanteria,2,0.7,2376,-990
Veinte,6/12/2020,MercadoLibre,Amazonia,Guaviare,El Retorno,Envia-3,Electrodomesticos,Repuestos,3,0,94080,36691.2
Veinte,6/12/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Estanteria,2,0.8,2496,-1934.4
Veinte,6/12/2020,MercadoLibre,Amazonia,Guaviare,El Retorno,Envia-3,Equipo para Comercio,Etiquetado Mercancia,6,0,453120,126873.6
Veinte,6/12/2020,MercadoLibre,Amazonia,Guaviare,El Retorno,Envia-3,Equipo para Comercio,Basculas,9,0,230040,103518
Veinte,6/12/2020,MercadoLibre,Amazonia,Guaviare,El Retorno,Envia-3,Industrial,Drones,7,0,136080,39463.2
Veinte,6/12/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Industrial,Corte laser,3,0.3,2015958,86398.2
Veinte,6/12/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Equipo para Comercio,Papel Termico,7,0.2,626976,227278.8
Veinte,6/12/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Papel Termico,5,0.2,46240,16762
Veinte,6/12/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,3,0,185880,83646
Veinte,6/12/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Maquinas de Cobro ,3,0,105120,36792
Veinte,6/12/2020,MercadoLibre,Andina,Antioquia,Andes,Envia+4,Equipo para Comercio,Papel Termico,6,0,371760,167292
Veinte,6/12/2020,MercadoLibre,Andina,Antioquia,Andes,Envia+4,Equipo para Comercio,Papel Termico,2,0,25920,12441.6
Veinte,6/12/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Equipo para Comercio,Maquinas de Cobro ,4,0.8,128768,-32192
Veinte,6/12/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Electrodomesticos,Repuestos,2,0.6,13968,-4539.6
