Year,Date,Platform,Region,Department,Municipality,Transport,Category,Products,Quantity,Discount,Sale,Profit
Twenty,11/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Shelving,3,0.2,70464,22900.8
Twenty,11/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Shelving,3,0.2,70464,22900.8
Twenty,11/04/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Trade Equipment,Thermal paper,6,0,77760,37324.8
Twenty,11/04/2020,MercadoLibre,Andina,Norte de Santander,Cucuta,Servientrega+3,Trade Equipment,Merchandise Labeling,2,0.2,90496,7918.4
Twenty,11/04/2020,MercadoLibre,Andina,Norte de Santander,Cucuta,Servientrega+3,Home appliances,Washing machines,10,0.4,1752600,-58420
Twenty,11/04/2020,MercadoLibre,Andina,Norte de Santander,Cucuta,Servientrega+3,Trade Equipment,Furnitures,2,0.2,370752,-34758
Twenty,11/04/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Industrial,Laser Cut,2,0.2,1372800,154440
Twenty,11/04/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Home appliances,Spare Parts,3,0.6,22752,-5688
Twenty,11/04/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Home appliances,Spare Parts,4,0.6,132224,-16858.56
Twenty,12/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Home appliances,Spare Parts,3,0,227580,40964.4
Twenty,12/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Industrial,Printers,1,0,156300,68772
Twenty,12/04/2020,MercadoLibre,Caribe,Atlantico,Piojo,Envia+4,Trade Equipment,Shelving,3,0.8,7656,-6507.6
Twenty,12/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Trade Equipment,Thermal paper,4,0,81120,39748.8
Twenty,12/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Trade Equipment,Merchandise Labeling,3,0,365880,7317.6
Twenty,12/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Trade Equipment,Merchandise Labeling,2,0,387720,23263.2
Twenty,12/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Merchandise Labeling,6,0,425760,0
Twenty,12/04/2020,MercadoLibre,Pacifica,Valle del Cauca,Cartago,Servientrega+3,Trade Equipment,Shelving,5,0.2,50240,15700
Twenty,12/04/2020,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Thermal paper,1,0,209700,100656
Twenty,13/04/2020,MercadoLibre,Andina,Antioquia,Bello,Envia-3,Trade Equipment,Weigh Scales,3,0,12240,5752.8
Twenty,14/04/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Home appliances,Refrigerators,5,0.2,767600,76760
Twenty,14/04/2020,MercadoLibre,Orinoquia,Arauca,Puerto Rondon,Servientrega-2,Home appliances,Refrigerators,4,0.2,1867072,210045.6
Twenty,14/04/2020,MercadoLibre,Orinoquia,Arauca,Puerto Rondon,Servientrega-2,Trade Equipment,Merchandise Labeling,4,0.2,85952,8595.2
Twenty,14/04/2020,MercadoLibre,Andina,Tolima,Cajamarca,Servientrega+3,Trade Equipment,Merchandise Labeling,5,0,162400,24360
Twenty,14/04/2020,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega-2,Trade Equipment,Shelving,2,0.2,52064,18873.2
Twenty,15/04/2020,MercadoLibre,Orinoquia,Arauca,Arauca,Envia-3,Trade Equipment,Shelving,1,0.7,4050,-1350
Twenty,15/04/2020,MercadoLibre,Andina,Norte de Santander,Ocana,Envia+4,Industrial,Printers,7,0.2,817488,153279
Twenty,15/04/2020,MercadoLibre,Andina,Norte de Santander,Ocana,Envia+4,Industrial,Printers,5,0.2,583920,109485
Twenty,15/04/2020,MercadoLibre,Andina,Norte de Santander,Ocana,Envia+4,Trade Equipment,Merchandise Labeling,2,0.2,9536,-774.8
Twenty,15/04/2020,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Home appliances,Refrigerators,2,0.2,2243136,0
Twenty,15/04/2020,MercadoLibre,Orinoquia,Meta,El Dorado,Envia+4,Trade Equipment,Strip Printer,7,0.2,66976,11720.8
Twenty,15/04/2020,MercadoLibre,Orinoquia,Meta,El Dorado,Envia+4,Trade Equipment,Lights,5,0.2,16080,5829
Twenty,15/04/2020,MercadoLibre,Andina,Antioquia,Itagui,Servientrega+3,Trade Equipment,Thermal paper,3,0,287400,137952
Twenty,16/04/2020,MercadoLibre,Caribe,Cesar,Aguachica,Envia+4,Trade Equipment,Strip Printer,3,0,25680,7447.2
Twenty,16/04/2020,MercadoLibre,Pacifica,Choco,Atrato,Envia+4,Industrial,Laser Cut,7,0,18199860,4731963.6
Twenty,16/04/2020,MercadoLibre,Pacifica,Choco,Atrato,Envia+4,Home appliances,Spare Parts,2,0,19920,6573.6
Twenty,16/04/2020,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Shelving,6,0.2,28608,9297.6
Twenty,16/04/2020,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Trade Equipment,Furnitures,3,0,57600,1728
Twenty,16/04/2020,MercadoLibre,Caribe,Sucre,Sincelejo,Envia+4,Industrial,Printers,4,0.2,70336,16704.8
Twenty,16/04/2020,MercadoLibre,Caribe,Sucre,Sincelejo,Envia+4,Trade Equipment,Thermal paper,7,0.2,246176,80007.2
Twenty,17/04/2020,MercadoLibre,Andina,Norte de Santander,El Zulia,Servientrega+3,Industrial,Drones,1,0.2,73584,8278.2
Twenty,17/04/2020,MercadoLibre,Andina,Norte de Santander,El Zulia,Servientrega+3,Home appliances,Spare Parts,8,0.2,37248,12571.2
Twenty,17/04/2020,MercadoLibre,Caribe,La Guajira,Riohacha,Envia+4,Trade Equipment,Lights,5,0,58100,18011
Twenty,17/04/2020,MercadoLibre,Andina,Antioquia,La Estrella,Envia+4,Home appliances,Air-conditioning,3,0.15,514998,48470.4
Twenty,17/04/2020,MercadoLibre,Caribe,Sucre,El Roble,Envia+4,Home appliances,Spare Parts,5,0.2,158240,27692
Twenty,18/04/2020,MercadoLibre,Caribe,Atlantico,Puerto Colombia,Envia+4,Trade Equipment,Merchandise Labeling,3,0.2,460752,-48954.9
Twenty,18/04/2020,MercadoLibre,Caribe,Atlantico,Galapa,Envia+4,Trade Equipment,Thermal paper,2,0.2,19328,6523.2
Twenty,18/04/2020,MercadoLibre,Andina,Tolima,Coello,Envia+4,Trade Equipment,Payment Machines,4,0,407840,110116.8
Twenty,18/04/2020,MercadoLibre,Andina,Tolima,Coello,Envia+4,Industrial,Drones,4,0,59120,15962.4
Twenty,18/04/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Home appliances,Refrigerators,4,0.3,688744,-18694.48
Twenty,18/04/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Trade Equipment,Merchandise Labeling,3,0.2,3109872,155493.6
Twenty,18/04/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Home appliances,Spare Parts,5,0.6,255760,-13427.4
Twenty,18/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Strip Printer,3,0,13980,4054.2
Twenty,18/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Furnitures,1,0,13680,3693.6
Twenty,19/04/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Home appliances,Washing machines,2,0.4,410352,-11626.64
Twenty,19/04/2020,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Trade Equipment,Thermal paper,5,0.2,838800,293580
Twenty,19/04/2020,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Industrial,Drones,5,0.2,79920,25974
Twenty,19/04/2020,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Trade Equipment,Strip Printer,3,0,10920,3057.6
Twenty,19/04/2020,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Trade Equipment,Strip Printer,5,0,146400,42456
Twenty,19/04/2020,MercadoLibre,Orinoquia,Arauca,Arauquita,Envia+4,Trade Equipment,Shelving,2,0.7,9876,-3621.2
Twenty,19/04/2020,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Trade Equipment,Thermal paper,4,0,45440,20448
Twenty,19/04/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Trade Equipment,Shelving,4,0.7,9912,-3799.6
Twenty,19/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,2,0,51960,1558.8
Twenty,19/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Strip Printer,2,0,6560,2952
Twenty,19/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Merchandise Labeling,4,0,919760,27592.8
Twenty,19/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Furnitures,2,0,15520,4500.8
Twenty,19/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Strip Printer,2,0,143920,35980
Twenty,19/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Furnitures,5,0,109800,30744
Twenty,19/04/2020,MercadoLibre,Andina,Boyaca,Duitama,Servientrega+3,Trade Equipment,Shelving,6,0.7,82512,-34380
Twenty,21/04/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Trade Equipment,Merchandise Labeling,4,0.2,204672,-12792
Twenty,21/04/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Trade Equipment,Payment Machines,3,0.8,97584,-25371.84
Twenty,21/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Shelving,1,0.2,7856,2651.4
Twenty,21/04/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Trade Equipment,Shelving,2,0.2,131136,45897.6
Twenty,21/04/2020,MercadoLibre,Orinoquia,Casanare,Paz de Ariporo,Servientrega-2,Trade Equipment,Strip Printer,3,0,30960,8978.4
Twenty,21/04/2020,MercadoLibre,Orinoquia,Casanare,Paz de Ariporo,Servientrega-2,Trade Equipment,Thermal paper,8,0,103680,49766.4
Twenty,22/04/2020,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Home appliances,Spare Parts,5,0.2,47120,14136
Twenty,22/04/2020,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Home appliances,Washing machines,6,0.5,2545260,-162896.64
Twenty,22/04/2020,MercadoLibre,Orinoquia,Meta,Barranca de Upia,Envia+4,Trade Equipment,Shelving,2,0.8,4144,-3522.4
Twenty,22/04/2020,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Trade Equipment,Furnitures,2,0.2,370752,-34758
Twenty,22/04/2020,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Trade Equipment,Payment Machines,2,0.2,156544,11740.8
Twenty,22/04/2020,MercadoLibre,Caribe,Atlantico,Baranoa,Envia+4,Trade Equipment,Merchandise Labeling,2,0.2,47904,4790.4
Twenty,22/04/2020,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Home appliances,Spare Parts,3,0,63120,20829.6
Twenty,22/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Strip Printer,9,0,64260,16707.6
Twenty,22/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Strip Printer,1,0,5760,1612.8
Twenty,23/04/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Trade Equipment,Shelving,4,0.8,3456,-2764.8
Twenty,23/04/2020,MercadoLibre,Andina,Antioquia,Sabanalarga,Envia+4,Industrial,Printers,1,0,199980,69993
Twenty,23/04/2020,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Trade Equipment,Thermal paper,5,0.2,72480,22650
Twenty,23/04/2020,MercadoLibre,Andina,Boyaca,Aquitania,Envia-3,Trade Equipment,Thermal paper,6,0.2,216672,75835.2
Twenty,23/04/2020,MercadoLibre,Andina,Boyaca,Aquitania,Envia-3,Trade Equipment,Merchandise Labeling,5,0.2,111840,12582
Twenty,23/04/2020,MercadoLibre,Andina,Boyaca,Aquitania,Envia-3,Trade Equipment,Thermal paper,2,0.2,156608,58728
Twenty,23/04/2020,MercadoLibre,Andina,Antioquia,La Ceja,Servientrega+3,Trade Equipment,Shelving,2,0.2,1683136,589097.6
Twenty,23/04/2020,MercadoLibre,Andina,Antioquia,Necocli,Envia+4,Trade Equipment,Weigh Scales,3,0,143940,71970
Twenty,24/04/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Industrial,Printers,3,0.2,517392,129348
Twenty,24/04/2020,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Shelving,4,0.2,19968,7238.4
Twenty,24/04/2020,MercadoLibre,Amazonia,Caqueta,La Montanita,Envia+4,Trade Equipment,Thermal paper,3,0.2,31104,10886.4
Twenty,24/04/2020,MercadoLibre,Amazonia,Caqueta,La Montanita,Envia+4,Home appliances,Refrigerators,6,0.2,2651520,298296
Twenty,24/04/2020,MercadoLibre,Andina,Boyaca,Duitama,Envia-3,Trade Equipment,Shelving,8,0.7,36864,-12288
Twenty,25/04/2020,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Industrial,Drones,2,0.4,165600,-20700
Twenty,25/04/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Trade Equipment,Shelving,3,0.8,3576,-3039.6
Twenty,25/04/2020,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Trade Equipment,Shelving,3,0.8,3576,-3039.6
Twenty,26/04/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Home appliances,Refrigerators,3,0.1,869292,125564.4
Twenty,28/04/2020,MercadoLibre,Orinoquia,Meta,Acacias,Envia-3,Industrial,Drones,3,0.2,739152,83154.6
Twenty,28/04/2020,MercadoLibre,Orinoquia,Meta,Acacias,Envia-3,Trade Equipment,Dust Extractors,4,0.2,31424,11391.2
Twenty,28/04/2020,MercadoLibre,Amazonia,Caqueta,Cartagena del Chaira,Envia+4,Trade Equipment,Thermal paper,3,0.2,58944,19893.6
Twenty,28/04/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Home appliances,Refrigerators,2,0.2,83136,5196
Twenty,28/04/2020,MercadoLibre,Caribe,Atlantico,Santo Tomas,Servientrega+3,Home appliances,Spare Parts,2,0.6,60688,-31861.2
Twenty,30/04/2020,MercadoLibre,Pacifica,Cauca,Popayan,Servientrega+3,Trade Equipment,Shelving,2,0,10560,4857.6
Twenty,30/04/2020,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Home appliances,Spare Parts,3,0.6,45216,-10173.6
Twenty,30/04/2020,MercadoLibre,Orinoquia,Arauca,Tame,Envia+4,Home appliances,Spare Parts,7,0.2,223776,44755.2
Twenty,1/05/2020,MercadoLibre,Caribe,Bolivar,Cartagena,Servientrega+3,Industrial,Printers,6,0.2,382944,81375.6
Twenty,1/05/2020,MercadoLibre,Caribe,Bolivar,Cartagena,Servientrega+3,Trade Equipment,Strip Printer,2,0.2,10496,1180.8
Twenty,1/05/2020,MercadoLibre,Caribe,Bolivar,Cartagena,Servientrega+3,Industrial,Drones,2,0.2,118368,10357.2
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Trade Equipment,Merchandise Labeling,1,0,161960,3239.2
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Trade Equipment,Thermal paper,9,0,697680,341863.2
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Trade Equipment,Lights,5,0,18900,378
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Home appliances,Spare Parts,3,0,37680,14318.4
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Home appliances,Air-conditioning,2,0,479960,105591.2
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Trade Equipment,Weigh Scales,2,0,335920,157882.4
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Industrial,Drones,3,0,209700,56619
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Industrial,Drones,3,0,969660,252111.6
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Trade Equipment,Thermal paper,3,0,245940,120510.6
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Trade Equipment,Merchandise Labeling,3,0,308880,3088.8
Twenty,2/05/2020,MercadoLibre,Caribe,Cesar,Chimichagua,Servientrega-2,Trade Equipment,Thermal paper,7,0,684740,321827.8
Twenty,2/05/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Trade Equipment,Dust Extractors,3,0,29460,14435.4
Twenty,2/05/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Trade Equipment,Merchandise Labeling,3,0,373080,100731.6
Twenty,2/05/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Home appliances,Washing machines,4,0.2,1115456,13943.2
Twenty,2/05/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Industrial,Drones,4,0.2,319936,-31993.6
Twenty,3/05/2020,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Trade Equipment,Weigh Scales,3,0.2,298704,100812.6
Twenty,3/05/2020,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Trade Equipment,Merchandise Labeling,1,0.2,25984,-812
Twenty,4/05/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Trade Equipment,Merchandise Labeling,7,0.2,316736,27714.4
Twenty,4/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Industrial,Drones,3,0.4,237564,-27715.8
Twenty,4/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Trade Equipment,Furnitures,4,0.2,1538368,-32690.32
Twenty,5/05/2020,MercadoLibre,Caribe,Cordoba,Buenavista,Envia-3,Trade Equipment,Thermal paper,3,0,158280,72808.8
Twenty,5/05/2020,MercadoLibre,Caribe,Sucre,Los Palmitos,Envia-3,Trade Equipment,Thermal paper,3,0.2,28704,10405.2
Twenty,5/05/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Trade Equipment,Merchandise Labeling,1,0,11960,2033.2
Twenty,5/05/2020,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Drones,3,0.2,492336,43079.4
Twenty,5/05/2020,MercadoLibre,Orinoquia,Meta,Granada,Envia+4,Trade Equipment,Shelving,3,0.8,17136,-14565.6
Twenty,5/05/2020,MercadoLibre,Andina,Antioquia,Santo Domingo,Envia-3,Home appliances,Washing machines,3,0.2,597552,14938.8
Twenty,5/05/2020,MercadoLibre,Caribe,Sucre,Galeras,Envia+4,Home appliances,Spare Parts,5,0.2,33440,6688
Twenty,5/05/2020,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Home appliances,Washing machines,2,0.2,142176,-1777.2
Twenty,5/05/2020,MercadoLibre,Caribe,Magdalena,Zona Bananera,Envia-3,Home appliances,Washing machines,6,0,3371760,640634.4
Twenty,5/05/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Trade Equipment,Shelving,6,0.2,82560,27864
Twenty,5/05/2020,MercadoLibre,Caribe,Bolivar,San Pablo,Envia+4,Trade Equipment,Thermal paper,4,0.2,186496,62942.4
Twenty,5/05/2020,MercadoLibre,Caribe,Bolivar,San Pablo,Envia+4,Industrial,Drones,3,0.2,354960,39933
Twenty,6/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Trade Equipment,Merchandise Labeling,4,0.2,249216,-23364
Twenty,6/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Trade Equipment,Dust Extractors,3,0.2,15120,5292
Twenty,6/05/2020,MercadoLibre,Amazonia,Guaviare,San Jose del Guaviare,Envia+4,Trade Equipment,Merchandise Labeling,2,0,720760,187397.6
Twenty,6/05/2020,MercadoLibre,Amazonia,Guaviare,San Jose del Guaviare,Envia+4,Trade Equipment,Strip Printer,2,0,22320,5580
Twenty,6/05/2020,MercadoLibre,Amazonia,Guaviare,San Jose del Guaviare,Envia+4,Trade Equipment,Dust Extractors,3,0,29880,13744.8
Twenty,6/05/2020,MercadoLibre,Amazonia,Amazonas,El Encanto,Servientrega+3,Trade Equipment,Shelving,5,0,45500,22750
Twenty,6/05/2020,MercadoLibre,Andina,Antioquia,Rionegro,Envia-3,Trade Equipment,Payment Machines,4,0,116480,31449.6
Twenty,6/05/2020,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Trade Equipment,Furnitures,6,0,122760,31917.6
Twenty,8/05/2020,MercadoLibre,Amazonia,Amazonas,La Pedrera,Envia+4,Trade Equipment,Strip Printer,7,0,394100,118230
Twenty,9/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Home appliances,Spare Parts,2,0.2,165600,20700
Twenty,9/05/2020,MercadoLibre,Pacifica,Cauca,Popayan,Servientrega+3,Home appliances,Spare Parts,1,0,24440,7332
Twenty,9/05/2020,MercadoLibre,Pacifica,Cauca,Popayan,Servientrega+3,Trade Equipment,Merchandise Labeling,3,0,389880,46785.6
Twenty,9/05/2020,MercadoLibre,Pacifica,Cauca,Popayan,Servientrega+3,Trade Equipment,Merchandise Labeling,3,0,141900,41151
Twenty,9/05/2020,MercadoLibre,Pacifica,Cauca,Popayan,Servientrega+3,Trade Equipment,Thermal paper,4,0,182720,84051.2
Twenty,9/05/2020,MercadoLibre,Pacifica,Cauca,Popayan,Servientrega+3,Home appliances,Refrigerators,3,0,485880,58305.6
Twenty,9/05/2020,MercadoLibre,Pacifica,Cauca,Popayan,Servientrega+3,Trade Equipment,Dust Extractors,7,0,44100,21168
Twenty,9/05/2020,MercadoLibre,Orinoquia,Meta,Puerto Rico,Envia+4,Home appliances,Refrigerators,7,0.3,695604,-24843
Twenty,9/05/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Industrial,Printers,8,0,232000,58000
Twenty,9/05/2020,MercadoLibre,Caribe,Sucre,Sincelejo,Envia+4,Trade Equipment,Shelving,3,0.7,23346,-7782
Twenty,9/05/2020,MercadoLibre,Caribe,Sucre,Santiago de Tolu,Servientrega+3,Trade Equipment,Weigh Scales,3,0.2,46944,15256.8
Twenty,9/05/2020,MercadoLibre,Caribe,Bolivar,Arjona,Servientrega-2,Trade Equipment,Shelving,5,0.7,25290,-10116
Twenty,9/05/2020,MercadoLibre,Caribe,Sucre,Santiago de Tolu,Servientrega+3,Industrial,Drones,2,0.2,217568,13598
Twenty,9/05/2020,MercadoLibre,Caribe,Sucre,Santiago de Tolu,Servientrega+3,Trade Equipment,Thermal paper,3,0.2,20544,6420
Twenty,9/05/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Trade Equipment,Payment Machines,3,0.8,125580,-33278.7
Twenty,9/05/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Trade Equipment,Lights,9,0.2,56880,8532
Twenty,9/05/2020,MercadoLibre,Andina,Antioquia,La Pintada,Envia-3,Trade Equipment,Thermal paper,2,0,192160,92236.8
Twenty,9/05/2020,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Trade Equipment,Shelving,6,0.2,36576,13258.8
Twenty,9/05/2020,MercadoLibre,Andina,Antioquia,La Pintada,Envia-3,Trade Equipment,Lights,2,0,8720,3575.2
Twenty,9/05/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Trade Equipment,Thermal paper,5,0.2,51840,18144
Twenty,9/05/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Trade Equipment,Lights,8,0.2,31616,10670.4
Twenty,9/05/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Trade Equipment,Thermal paper,2,0.2,20736,7516.8
Twenty,9/05/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Thermal paper,4,0,384320,184473.6
Twenty,9/05/2020,MercadoLibre,Orinoquia,Meta,Granada,Envia+4,Trade Equipment,Merchandise Labeling,3,0.2,186912,-17523
Twenty,9/05/2020,MercadoLibre,Andina,Tolima,Coello,Envia+4,Trade Equipment,Dust Extractors,2,0,50120,23556.4
Twenty,9/05/2020,MercadoLibre,Andina,Tolima,Coello,Envia+4,Home appliances,Washing machines,3,0,3305880,628117.2
Twenty,9/05/2020,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Trade Equipment,Thermal paper,2,0.2,18496,6704.8
Twenty,9/05/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Trade Equipment,Shelving,3,0.2,100704,35246.4
Twenty,9/05/2020,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Trade Equipment,Shelving,3,0.2,100704,35246.4
Twenty,9/05/2020,MercadoLibre,Andina,Boyaca,Aquitania,Envia+4,Home appliances,Refrigerators,2,0.3,170492,-1217.8
Twenty,9/05/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia-3,Home appliances,Spare Parts,3,0.6,42408,-11662.2
Twenty,9/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Home appliances,Spare Parts,9,0.2,116496,23299.2
Twenty,9/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Home appliances,Refrigerators,2,0.3,142492,-19338.2
Twenty,9/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Trade Equipment,Strip Printer,3,0.2,15744,1180.8
Twenty,9/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Home appliances,Refrigerators,3,0.3,1774542,-12675.3
Twenty,9/05/2020,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Industrial,Drones,4,0,87200,24416
Twenty,11/05/2020,MercadoLibre,Andina,Cundinamarca,Facatativa,Servientrega+3,Trade Equipment,Shelving,1,0,14760,7232.4
Twenty,11/05/2020,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Industrial,Drones,2,0.4,47976,-15992
Twenty,11/05/2020,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Home appliances,Washing machines,8,0.3,1726256,-32059.04
Twenty,11/05/2020,MercadoLibre,Pacifica,Choco,Acandi,Envia+4,Trade Equipment,Shelving,1,0,28560,13137.6
